sku,name,categories,qtyPerPack,quantity,manufacturer,image,basePrice,measureunit,visible
10636,Ashbel siirappi hunaja 250g lasi,74,12,99999,Ashbel,catalog/10636.JPG,"13,279",kg,true
6701,Ashbel siirappi Almond hunaja 245g,74,12,99999,Ashbel,catalog/6701.JPG,"27,810",kg,true
9807,Ashbel siirappi hunajalla 350g annostelija Sikma Pet,74,10,99999,Ashbel,catalog/9807.JPG,"18,022",kg,true
4365,Ashbel Süzme Bal siirappi hunajalla 486g,74,12,99999,Ashbel,catalog/4365.JPG,"18,535",kg,true
9498,Ashbel Süzme Bal siirappi hunajalla 750g,74,12,99999,Ashbel,catalog/9498.JPG,"32,447",kg,true
4452,Ashbel Süzme Bal siirappi hunajalla 950g,74,12,99999,Ashbel,catalog/4452.JPG,"27,191",kg,true
10496,Buram Bal Akasya Tube 300g kartonki,75,10,99999,Buram,catalog/10496.JPG,"29,616",kg,true
6581,Buram Akasya Petek Bal Hunaja 1kg,75,6,99999,Buram,catalog/6581.JPG,"58,734",kg,true
3231,Buram Akasya Petek Bal 500ml purkki hunajaa,75,12,99999,Buram,catalog/3231.JPG,"72,639",kg,true
6580,Buram Akasya Süzme Bal Hunaja 1kg,75,6,99999,Buram,catalog/6580.JPG,"51,005",kg,true
3230,Buram Akasya süzme Bal 500ml purkki hunajaa,75,12,99999,Buram,catalog/3230.JPG,"67,383",kg,true
11603,Buram Antep Fistik 700g,75,12,99999,Buram,catalog/11603.JPG,"58,726",kg,true
11602,Buram Antep Fistik helva 350g,75,12,99999,Buram,catalog/11602.JPG,"30,901",kg,true
9206,Buram Ari Poleni220g hunaja,75,9,99999,Buram,catalog/9206.JPG,"53,320",kg,true
11336,Buram Ari Şuţu 500g,75,6,99999,Buram,catalog/11336.JPG,"68,473",kg,true
7504,Buram Balli çörek Otlu 450g hunaja,75,6,99999,Buram,catalog/7504.JPG,"38,638",kg,true
4317,Buram Bal Cam 500g,75,12,99999,Buram,catalog/4317.JPG,"61,200",kg,true
7947,Buram Bal Cerezli 450g hunaja,75,12,99999,Buram,catalog/7947.JPG,"50,997",kg,true
3053,Buram Cita Petek Bal +/- per kg kennohunaja 15kg,75,15,99999,Buram,catalog/3053.JPG,"125,580",kg,true
5660,Buram Forest Honey 300g cam Bal Tube,75,10,99999,Buram,catalog/5660.JPG,"29,616",kg,true
8034,Buram helva kaakao 700g,75,12,99999,Buram,catalog/8034.JPG,"38,631",kg,true
8033,Buram helva Sade 700g,75,12,99999,Buram,catalog/8033.JPG,"38,631",kg,true
5657,Buram hunaja 700g Cicek suzme,75,6,99999,Buram,catalog/5657.JPG,"27,044",kg,true
6308,Buram Hunaja Cicek Bali 300g Tuubi hunaja Pet,75,10,99999,Buram,catalog/6308.JPG,"24,463",kg,true
5420,Buram Bal Ihlamur 500g Linden honey,75,12,99999,Buram,catalog/5420.JPG,"69,547",kg,true
11601,Buram kaakao helva 350 g,75,12,99999,Buram,catalog/11601.JPG,"23,172",kg,true
6397,Buram Karakovan Petek Bal kg,75,1,99999,Buram,catalog/6397.JPG,"22,800",kg,true
5659,Buram Kars petekli Bal 1kg,75,6,99999,Buram,catalog/5659.JPG,"54,870",kg,true
3057,Buram Kars Petekli Cicek Bali 450g,75,8,99999,Buram,catalog/3057.JPG,"37,090",kg,true
5658,Buram Kars süzme Cicek Bal 1kg,75,6,99999,Buram,catalog/5658.JPG,"47,140",kg,true
11077,Buram Kase Petek Bal 400g Hunaja Honeycomb,75,12,99999,Buram,catalog/11077.JPG,"47,906",kg,true
4320,Buram Bal Kekik 500g hunaja,75,12,99999,Buram,catalog/4320.JPG,"69,547",kg,true
11804,Buram Kestane Bali 500g hunaja,75,12,99999,Buram,catalog/11804.JPG,"69,547",kg,true
5107,Buram Kestane Bali kastanjahunaja kukkaishunajan kanssa 250gGlas,75,12,99999,Buram,catalog/5107.JPG,"38,631",kg,true
9414,Buram Mini Cita Petek Bal kilolta +/- 12kg,75,12,99999,Buram,catalog/9414.JPG,"98,918",kg,true
8667,Buram mini Kase Petek Bal 250g,75,18,99999,Buram,catalog/8667.JPG,"53,308",kg,true
10495,Buram Panax 500g hunaja,75,6,99999,Buram,catalog/10495.JPG,"91,661",kg,true
6234,Buram Petek Cicek Bal 700g hunaja purkki,75,6,99999,Buram,catalog/6234.JPG,"30,909",kg,true
3054,Buram Bal Petekli hunajaa hunajakenno paloilla 500g lasi,75,12,99999,Buram,catalog/3054.JPG,"41,722",kg,true
11143,Buram kittivaha 500g,75,9,99999,Buram,catalog/11143.JPG,"97,376",kg,true
3055,Buram Süzme Cicek Bal 500g hunaja purkki,75,12,99999,Buram,catalog/3055.JPG,"38,631",kg,true
11159,Buram Süzme Kars Bali 450g,75,8,99999,Buram,catalog/11159.JPG,"31,937",kg,true
11221,Buram Tahin helva 350g Sade,75,12,99999,Buram,catalog/11221.JPG,"23,172",kg,true
10809,Buram Uzum Pekmezi 480g,75,18,99999,Buram,catalog/10809.JPG,"25,483",kg,true
7339,Balim Suezin Ci Bal 700 Süzme Cicek Bali 700g Tarjous,76,6,99999,Balim,catalog/7339.JPG,"23,953",kg,true
7338,Balim Süzm Ci Bal450 Kukkahunaja 450g,76,12,99999,Balim,catalog/7338.JPG,"32,447",kg,true
11413,Gülsan Piknik Bal aromi Surub 18li 20g,76,12,99999,Gülsan,catalog/11413.JPG,"17,916",kg,true
11414,Gülsan Piknik Hasselpähkinävoi 18li 20g,76,12,99999,Gülsan,catalog/11414.JPG,"19,462",kg,true
11833,Pate Lina paprika levite 90g,76,10,99999,Patelina,catalog/11833.JPG,"11,066",kg,true
11832,Pate Kana Pate 90g Kokosija Lina siipikarja,76,10,99999,Patelina,catalog/11832.JPG,"11,066",kg,true
11830,Pate Lina siipikarja kanapiiras 90g,76,10,99999,Patelina,catalog/11830.JPG,"11,066",kg,true
11026,PCD Pindakaas maapähkinävoi 350g,76,12,99999,PCD,catalog/11026.JPG,"21,008",kg,true
11027,PCD Pindakaas maapähkinävoi 500g,76,12,99999,PCD,catalog/11027.JPG,"26,264",kg,true
11837,Prego Papuja valmiita syötäväksi 400g Pasulj posni,76,12,99999,Prego,catalog/11837.JPG,"26,264",kg,true
11838,Prego Kanaa ja riisiä valmiina syötäväksi 400g Pileci pilav,76,12,99999,Prego,catalog/11838.JPG,"29,356",kg,true
11836,Prego Naudanlihaa gulassi valmiina syötäväksi 400g Gula govedi,76,12,99999,Prego,catalog/11836.JPG,"52,543",kg,true
10736,Aldim Fruchtaufstric h Mansikka 340g,77,12,99999,Aldim,catalog/10736.JPG,"18,535",kg,true
10735,Aldim Fruchtaufstric h vadelma 340g,77,12,99999,Aldim,catalog/10735.JPG,"18,535",kg,true
10738,Aldim Fruchtaufstric h karpalo 340g,77,12,99999,Aldim,catalog/10738.JPG,"20,080",kg,true
10739,Aldim Fruchtaufstric h Valeakaasia marja 340g,77,12,99999,Aldim,catalog/10739.JPG,"18,535",kg,true
9376,Burcu ahududu Recel 1850g hillo,77,6,99999,Burcu,catalog/9376.JPG,"30,909",kg,true
9397,Burcu ahududu Recel 700g hilloa,77,12,99999,Burcu,catalog/9397.JPG,"27,810",kg,true
9380,Burcu AYVA Recel 1850g hillo,77,6,99999,Burcu,catalog/9380.JPG,"30,909",kg,true
9386,Burcu AYVA Recel 380g hilloa,77,12,99999,Burcu,catalog/9386.JPG,"16,989",kg,true
9393,Burcu AYVA Recel 700g hilloa,77,12,99999,Burcu,catalog/9393.JPG,"27,810",kg,true
11385,Burcu Bögürtle Recel 1850g karhunvatukka hilloa,77,6,99999,Burcu,catalog/11385.JPG,"30,909",kg,true
11386,Burcu Bögürtle Recel 380g karhunvatukka hilloa,77,12,99999,Burcu,catalog/11386.JPG,"16,989",kg,true
11387,Burcu Bögürtle Recel 700g karhunvatukka hilloa,77,12,99999,Burcu,catalog/11387.JPG,"27,810",kg,true
9375,Burcu Cilek Recel 1850g hillo,77,6,99999,Burcu,catalog/9375.JPG,"30,909",kg,true
9385,Burcu Cilek Recel 380g hilloa,77,12,99999,Burcu,catalog/9385.JPG,"16,989",kg,true
9392,Burcu Cilek Recel 700g hilloa,77,12,99999,Burcu,catalog/9392.JPG,"27,810",kg,true
9378,Burcu Gül Recel 1850g hillo,77,6,99999,Burcu,catalog/9378.JPG,"30,909",kg,true
9389,Burcu Gül Recel 380g hilloa,77,12,99999,Burcu,catalog/9389.JPG,"16,989",kg,true
9396,Burcu Gül Recel 700g hillo,77,12,99999,Burcu,catalog/9396.JPG,"27,810",kg,true
9381,Burcu Incirli Recel 1850g hillo,77,6,99999,Burcu,catalog/9381.JPG,"30,909",kg,true
9382,Burcu Incir reçeli 700g hillo,77,12,99999,Burcu,catalog/9382.JPG,"27,810",kg,true
9377,Burcu Kayisi Recel 1850g hillo,77,6,99999,Burcu,catalog/9377.JPG,"30,909",kg,true
9394,Burcu Kayisi Recel 700g hillo,77,12,99999,Burcu,catalog/9394.JPG,"27,810",kg,true
9387,Burcu Kaysisi Recel 380g hillo,77,12,99999,Burcu,catalog/9387.JPG,"60,272",kg,true
9395,Burcu Portakal Recel 700g hillo,77,12,99999,Burcu,catalog/9395.JPG,"27,810",kg,true
9374,Burcu Visne Recel 1850g hillo,77,6,99999,Burcu,catalog/9374.JPG,"30,909",kg,true
9384,Burcu Visne Recel 380g kirsikkahillo,77,12,99999,Burcu,catalog/9384.JPG,"18,535",kg,true
9391,Burcu Visne Recel 700g kirsikkahillo,77,12,99999,Burcu,catalog/9391.JPG,"27,810",kg,true
6875,Gesas ahududu Recel 855g vadelmahillo,77,12,99999,Gesas,catalog/6875.JPG,"27,810",kg,true
6873,Gesas AYVA Recel 855g kvittenihillo,77,12,99999,Gesas,catalog/6873.JPG,"27,810",kg,true
6868,Gesas Cilek Recel 855g Mansikkahillo,77,12,99999,Gesas,catalog/6868.JPG,"27,810",kg,true
11383,Gesas Erik Recel 850g luumuhillo,77,12,99999,Gesas,catalog/11383.JPG,"27,810",kg,true
6870,Gesas Gül Recel 855g ruusuhillo,77,12,99999,Gesas,catalog/6870.JPG,"27,810",kg,true
11384,Gesas havuç Recel 850g porkkana hillo,77,12,99999,Gesas,catalog/11384.JPG,"27,810",kg,true
6869,Gesas Kaysi Recel 855g aprikoosihillo,77,12,99999,Gesas,catalog/6869.JPG,"30,901",kg,true
6871,Gesas Portakal Recel 855g,77,12,99999,Gesas,catalog/6871.JPG,"27,810",kg,true
6867,Gesas Visne reçeli 855g kirsikkahillo,77,12,99999,Gesas,catalog/6867.JPG,"27,810",kg,true
4464,Gülcan maissi sose 350gr unikko voita,77,15,99999,Gülcan,catalog/4464.JPG,"27,810",kg,true
1467,Gülcan Maissi sose 650gr unikko voita,77,12,99999,Gülcan,catalog/1467.JPG,"42,491",kg,true
11412,Gülsan Piknik Recel 18 li 20g,77,12,99999,Gülcan,catalog/11412.JPG,"55,635",kg,true
12057,Takovo hillo aprikoosi 450g lasi,77,6,99999,Takovo,catalog/12057.JPG,"15,443",kg,true
11954,Takovo hilloa aprikoosi / Kaysija 800g lasi KT1MK,77,6,99999,Takovo,catalog/11954.JPG,"10,813",kg,true
11957,Takovo hillo Cherry / Cherry 800g lasi KT1DV,77,6,99999,Takovo,catalog/11957.JPG,"15,451",kg,true
12056,Takovo hillo hedelmä Mix 450g lasi,77,6,99999,Takovo,catalog/12056.JPG,"15,451",kg,true
11953,Takovo hillo sekahedelmiä 800g lasi KT1MM,77,6,99999,Takovo,catalog/11953.JPG,"10,813",kg,true
11956,Takovo hilloa Luumu 800g lasi KT1DS,77,6,99999,Takovo,catalog/11956.JPG,"15,451",kg,true
12058,Takovo marmeladia Ruusunmarja  Sipurak 450g lasi,77,6,99999,Takovo,catalog/12058.JPG,"15,451",kg,true
11955,Takovo marmeladia Ruusunmarja  800g lasi KT1MS,77,6,99999,Takovo,catalog/11955.JPG,"10,813",kg,true
10720,Aribella Andiz Pekmez 440g,78,12,99999,Aribella,catalog/10720.JPG,"15,451",kg,true
10721,Aribella Andiz Pekmez 850g,78,12,99999,Aribella,catalog/10721.JPG,"33,993",kg,true
12109,Burcu Uzum Pekmez 72cc lasi,78,12,99999,Burcu,catalog/12109.JPG,"58,726",kg,true
7531,Dolunay Johannes ydin Keciboynuzu Ozu 700m mehuste lasi,78,12,99999,Dolunay,catalog/7531.JPG,"32,447",kg,true
8724,Gesas Dut Pekmez 650,78,12,99999,Gesas,catalog/8724.JPG,"91,189",kg,true
6865,Gesas Enerji Ikizi 500gr + 650gr ,78,6,99999,Gesas,catalog/6865.JPG,"32,447",kg,true
7151,Gesas Pekmez 650g PET,78,12,99999,Gesas,catalog/7151.JPG,"30,136",kg,true
2755,Gülcan Dut Pekmez 460g lasi,78,12,99999,Gülcan,catalog/2755.JPG,"29,356",kg,true
1472,Gülcan Dut Pekmezi 700g / silkkiäispuunmarja siirappi,78,12,99999,Gülcan,catalog/1472.JPG,"24,718",kg,true
11199,Gülcan Harnup Pekmez 720cc lasi Keciboynu,78,12,99999,Gülcan,catalog/11199.JPG,"32,447",kg,true
5158,"Gülcan Pekmez 2,5kg",78,6,99999,Gülcan,catalog/5158.JPG,"30,901",kg,true
7625,Gülcan Pekmez Tube 650g PET Harnup Pekmezi,78,12,99999,Gülcan,catalog/7625.JPG,"32,841",kg,true
7610,Gülcan Pekmez Uzum 460g,78,12,99999,Gülcan,catalog/7610.JPG,"29,356",kg,true
5070,Gülcan Uzum Pekmez 1500g rypäle siirappi,78,10,99999,Gülcan,catalog/5070.JPG,"21,626",kg,true
1471,Gülcan Uzum Pekmez 72cc,78,12,99999,Gülcan,catalog/1471.JPG,"31,548",kg,true
10346,Al-Yaman Tahina 454g,79,10,99999,Al-Yaman,catalog/10346.JPG,"29,356",kg,true
10347,Al-Yaman Tahini 907g,79,10,99999,Al-Yaman,catalog/10347.JPG,"37,345",kg,true
10645,Burcu humus Tahina 400g,79,24,99999,Burcu,catalog/10645.JPG,"65,685",kg,true
10646,Burcu humus Tahina 800g,79,12,99999,Burcu,catalog/10646.JPG,"23,466",kg,true
12108,Burcu Tahini 550g,79,1,99999,Burcu,catalog/12108.JPG,"20,080",kg,true
6866,Gesas Tahin 18kg,79,1,99999,Gesas,catalog/6866.JPG,"44,814",kg,true
6864,"Gesas Tahin Kova 1,415Kg",79,8,99999,Gesas,catalog/6864.JPG,"83,474",kg,true
7616,"Gülcan Tahin 1,5kg",79,4,99999,Gülcan,catalog/7616.JPG,"68,522",kg,true
7609,Gülcan Tahini 350g lasi,79,12,99999,Gülcan,catalog/7609.JPG,"32,973",kg,true
7612,Gülcan Tahinin seesami tahna 500g PET,79,12,99999,Gülcan,catalog/7612.JPG,"27,810",kg,true
7613,Gülcan Tahini 600g lasipurkki,79,12,99999,Gülcan,catalog/7613.JPG,"37,085",kg,true
11415,Gülsan Tahina KREMA 400g Jar,79,12,99999,Gülcan,catalog/11415.JPG,"44,814",kg,true
9957,Bambu riisipaperi paistamiseen 400g,81,36,99999,Bamboo,catalog/9957.JPG,"23,172",kg,true
9956,Bambu riisipaperi kevätkääryle 400g,81,36,99999,Bamboo,catalog/9956.JPG,"76,936",kg,true
6323,Sienikansia 3kg kahvaton ämpäri,81,1,99999,,catalog/6323.JPG,"76,936",kg,true
11769,Matiss Afrikkalaista paprika tuorejuustoa 3K,81,1,99999,Matiss,catalog/11769.JPG,"18,420",kg,true
11770,Matiss Artisokat Täytetty tuorejuustolla 3kg,81,1,99999,Matiss,catalog/11770.JPG,"24,346",kg,true
11086,Matiss cacik 250g Tzatziki,81,8,99999,Matiss,catalog/11086.JPG,"21,769",kg,true
6775,Matiss sienet GEF. tuorejuusto 3kg,81,1,99999,Matiss,catalog/6775.JPG,"9,265",kg,true
11768,Matiss Cherry Bom paprikaa tuorejuustolla 3kg,81,1,99999,Matiss,catalog/11768.JPG,"23,702",kg,true
11771,Matiss tuorejuusto paprikalla 3kg,81,1,99999,Matiss,catalog/11771.JPG,"23,057",kg,true
11772,Matiss tuorejuusto pepperoni 3kg,81,1,99999,Matiss,catalog/11772.JPG,"26,278",kg,true
11773,Matiss tuorejuusto juusto tomaatti 3kg,81,1,99999,Matiss,catalog/11773.JPG,"26,278",kg,true
11762,Matiss tuorejuusto oliivi gr 3kg,81,1,99999,Matiss,catalog/11762.JPG,"26,278",kg,true
11767,Matiss Marinoitu Surimi katkarapuja 3kg,81,1,99999,Matiss,catalog/11767.JPG,"21,125",kg,true
11763,Matiss Marinoitu tomaatti kuivattu 3kg,81,1,99999,Matiss,catalog/11763.JPG,"23,057",kg,true
11764,Matiss Täytetyt oliivit sw tuorejuustoa 3kg,81,1,99999,Matiss,catalog/11764.JPG,"21,125",kg,true
11765,Matiss Täytetyt punaiset mini paprikat tuorejuustolla 3kg,81,1,99999,Matiss,catalog/11765.JPG,"21,512",kg,true
11766,Matiss Täytetyt hot paprikat tuorejuustolla 3kg,81,1,99999,Matiss,catalog/11766.JPG,"21,769",kg,true
11085,Matiss Zaziki 1kg ämpäri Hausgemacht,81,6,99999,Matiss,catalog/11085.JPG,"21,769",kg,true
11079,Memleket Acuka ACI 150g Alm Spread,81,12,99999,Memleket,catalog/11079.JPG,"19,315",kg,true
11078,Memleket Acuka mild 150g Alm Spread,81,12,99999,Memleket,catalog/11078.JPG,"20,080",kg,true
11080,Memleket Antep ezmesi 150g Chili levitteet,81,12,99999,Memleket,catalog/11080.JPG,"20,080",kg,true
11083,Memleket Biberli Krem Peynir 150g,81,12,99999,Memleket,catalog/11083.JPG,"20,080",kg,true
11084,Memleket Hummus 150g muussatut kahviherneet,81,12,99999,Memleket,catalog/11084.JPG,"20,080",kg,true
11082,Memleket Kayseri Cemen 150g paprika levite sipulin ja valkosipulin kanssa,81,12,99999,Memleket,catalog/11082.JPG,"20,080",kg,true
11081,Memleket Patlican ezmesi 150g munakoiso levite,81,12,99999,Memleket,catalog/11081.JPG,"20,080",kg,true
4419,Pismaniye Ciloglu 180 g,81,24,99999,Pismaniye,catalog/4419.JPG,"20,080",kg,true
4421,Pismaniye Ciloglu 180 g,81,6,99999,Pismaniye,catalog/4421.JPG,"37,069",kg,true
9934,Parsan päädyt 3100ml,81,6,99999,,catalog/9934.JPG,"9,267",kg,true
3915,Titiz Kestane Kebap kastanjat 125g (oranssi),81,30,99999,Titiz,catalog/3915.JPG,"45,208",kg,true
6702,Titiz Kestane Sekeri kastanjat sokeria 125g (vihreä),81,30,99999,Titiz,catalog/6702.JPG,"34,743",kg,true
2270,Wermio grillatut sienet 4kg Eim,81,1,99999,Wermio,catalog/2270.JPG,"34,743",kg,true
11322,Akcaoglu helva Badem 5kg,82,8,99999,Akcaoglu,catalog/11322.JPG,"45,601",kg,true
11498,Akcaoglu helva Pistaasi 800g,82,8,99999,Akcaoglu,catalog/11498.JPG,"279,271",kg,true
11319,Akcaoglu helva kaakao 5Kg,82,1,99999,Akcaoglu,catalog/11319.JPG,"23,693",kg,true
9452,Akcaoglu helva kaakao 800g,82,8,99999,Akcaoglu,catalog/9452.JPG,"25,119",kg,true
11321,Akcaoglu helva Sultan 5Kg,82,1,99999,Akcaoglu,catalog/11321.JPG,"36,059",kg,true
9454,Akcaoglu helva Sultan 900g,82,1,99999,,catalog/9454.JPG,"35,424",,true
1543,Chtoura helva Fistik 454g pistaasipähkinöitä,82,12,99999,63,catalog/1543.JPG,"44,304",kg,true
1546,Chtoura helva Fistik 800g pistaasipähkinöitä,82,12,99999,63,catalog/1546.JPG,"32,447",kg,true
3742,Chtoura helva kaakao 400g Suklaa,82,12,99999,63,catalog/3742.JPG,"57,181",kg,true
1572,Chtoura helva Sade 400g vanilja,82,12,99999,63,catalog/1572.JPG,"29,356",kg,true
1550,Chtoura helva Sade 800g vanilja,82,12,99999,63,catalog/1550.JPG,"24,718",kg,true
6361,Durra Halawa 700g Sade,82,12,99999,Durra,catalog/6361.JPG,"46,360",kg,true
6853,Gesas helva Cream Kaakao 400g muovi,82,12,99999,Gesas,catalog/6853.JPG,"47,906",kg,true
6852,Gesas helva Crem Vanilie 400g muovi,82,12,99999,Gesas,catalog/6852.JPG,"26,264",kg,true
6856,Gesas helva Fistik 350g,82,12,99999,Gesas,catalog/6856.JPG,"26,264",kg,true
6862,Gesas helva Fistik 3kg,82,2,99999,Gesas,catalog/6862.JPG,"30,901",kg,true
6859,Gesas helva Fistik 700g,82,12,99999,Gesas,catalog/6859.JPG,"31,687",kg,true
6855,Gesas helva kaakao 350g,82,12,99999,Gesas,catalog/6855.JPG,"57,181",kg,true
6861,Gesas helva kaakao 3kg,82,2,99999,Gesas,catalog/6861.JPG,"20,080",kg,true
6858,Gesas helva kaakao 700g,82,12,99999,Gesas,catalog/6858.JPG,"23,958",kg,true
6854,Gesas helva Vanilie 350g Sade helva,82,12,99999,Gesas,catalog/6854.JPG,"33,993",kg,true
6860,Gesas helva Vanilie 3kg,82,2,99999,Gesas,catalog/6860.JPG,"20,080",kg,true
6857,Gesas helva Vanilie 700g,82,12,99999,Gesas,catalog/6857.JPG,"23,958",kg,true
7617,Gülcan Antep Fistik helva 350g,82,12,99999,Gülcan,catalog/7617.JPG,"36,466",kg,true
7615,Gülcan Antep Fistik helva 700g,82,12,99999,Gülcan,catalog/7615.JPG,"27,810",kg,true
7606,Gülcan kaakao helva 350g,82,12,99999,Gülcan,catalog/7606.JPG,"47,906",kg,true
7618,Gülcan kaakao helva 700g,82,12,99999,Gülcan,catalog/7618.JPG,"18,535",kg,true
7608,Gülcan Sade helva 350g,82,12,99999,Gülcan,catalog/7608.JPG,"32,447",kg,true
7607,Gülcan Sade helva 700g,82,12,99999,Gülcan,catalog/7607.JPG,"20,080",kg,true
11419,"Gülsan Tahin helva Tepsi 4,6kg",82,1,99999,Gülcan,catalog/11419.JPG,"32,447",kg,true
11416,Gülsan Tahin Tepsi helva 750g suklaa,82,6,99999,Gülcan,catalog/11416.JPG,"19,966",kg,true
11106,Kagit helva 45g,82,36,99999,Kagit,catalog/11106.JPG,"18,542",kg,true
8762,KOSKA helva Antep Fistik 250g Diabeetikon,82,18,99999,Koska,catalog/8762.JPG,"18,504",kg,true
8761,KOSKA helva kaakao 250g Diabeetikon,82,18,99999,Koska,catalog/8761.JPG,"57,946",kg,true
8760,KOSKA helva Sade 250g Diabeetikon,82,18,99999,Koska,catalog/8760.JPG,"50,990",kg,true
11248,Oruc Dede Findikli helva 5Kg,82,1,99999,Oruc,catalog/11248.JPG,"50,990",kg,true
11847,Oruc Dede Kadayif Gul 350g,82,12,99999,Oruc,catalog/11847.JPG,"40,577",kg,true
11849,Oruc Dede Kadayif Sac Arasi 350g,82,12,99999,Oruc,catalog/11849.JPG,"37,085",kg,true
11848,Oruc Dede Kadayif Sarma 350g,82,12,99999,Oruc,catalog/11848.JPG,"37,085",kg,true
11249,Oruc Dede Kakaolu helva 5Kg,82,1,99999,Oruc,catalog/11249.JPG,"37,085",kg,true
11250,Oruc Dede Sade helva 5Kg,82,1,99999,Oruc,catalog/11250.JPG,"30,271",kg,true
11247,Oruc Dede Saraylim helva 5Kg,82,1,99999,Oruc,catalog/11247.JPG,"30,271",kg,true
11465,Gesas Duble Yer Fistik Lokum 500g,83,12,99999,Gesas,catalog/11465.JPG,"36,712",kg,true
11369,"Gesas Findik Cezerye Lokum 1,8kg",83,6,99999,Gesas,catalog/11369.JPG,"27,810",kg,true
11376,"Gesas Güllü Lokum 1,8kg",83,6,99999,Gesas,catalog/11376.JPG,"71,101",kg,true
11467,Gesas Güllü Lokum 500g,83,12,99999,Gesas,catalog/11467.JPG,"28,590",kg,true
11372,Gesas Güllü Lokum 5Kg,83,1,99999,Gesas,catalog/11372.JPG,"23,172",kg,true
11380,Gesas Güllü Lokum 900g,83,12,99999,Gesas,catalog/11380.JPG,"10,948",kg,true
11469,"Gesas Hin. Ceviz Prens Findik Lokum 1,8kg",83,6,99999,Gesas,catalog/11469.JPG,"30,901",kg,true
11464,Gesas Hin. Cevizli lokum Findik 500g,83,12,99999,Gesas,catalog/11464.JPG,"67,236",kg,true
11463,Gesas Hindistan Cevi Pasa Findik Lokum 500g,83,12,99999,Gesas,catalog/11463.JPG,"35,539",kg,true
11462,Gesas Hindistan Cevi Prens Findik Lokum 500g,83,12,99999,Gesas,catalog/11462.JPG,"35,539",kg,true
11461,Gesas Kapli Sade Cik. Lokum 500g,83,12,99999,Gesas,catalog/11461.JPG,"35,539",kg,true
11374,"Gesas Kapli Sade Lokum Suklaa 1,8kg",83,6,99999,Gesas,catalog/11374.JPG,"30,901",kg,true
11378,Gesas Kapli Sade Lokum Suklaa 900g,83,12,99999,Gesas,catalog/11378.JPG,"42,503",kg,true
11466,Gesas Meyve Kus Lokum 500g,83,12,99999,Gesas,catalog/11466.JPG,"43,268",kg,true
11377,"Gesas meyveli Kus Lokum 1,8kg",83,6,99999,Gesas,catalog/11377.JPG,"26,264",kg,true
11381,Gesas meyveli Kus Lokum 1kg,83,12,99999,Gesas,catalog/11381.JPG,"34,774",kg,true
11373,Gesas meyveli Kus Lokum 5Kg,83,1,99999,Gesas,catalog/11373.JPG,"37,085",kg,true
11375,"Gesas Sade Lokum 1,8kg",83,6,99999,Gesas,catalog/11375.JPG,"14,813",kg,true
11468,Gesas Sade Lokum 500g,83,12,99999,Gesas,catalog/11468.JPG,"28,590",kg,true
11371,Gesas Sade Lokum 5Kg,83,1,99999,Gesas,catalog/11371.JPG,"23,172",kg,true
11379,Gesas Sade Lokum 900g,83,12,99999,Gesas,catalog/11379.JPG,"10,948",kg,true
10926,Inci Beyaz Duble lokum pistaasi maapähkinä maku 350 g,83,12,99999,Incibeyaz,catalog/10926.JPG,"30,901",kg,true
10927,Incibeyaz Findikli Lokum 350g,83,12,99999,Incibeyaz,catalog/10927.JPG,"38,631",kg,true
10919,Incibeyaz Rose Delight maku 350g,83,12,99999,Incibeyaz,catalog/10919.JPG,"29,356",kg,true
10949,Incibeyaz Rose Delight maku 5Kg,83,1,99999,Incibeyaz,catalog/10949.JPG,"23,172",kg,true
10921,Incibeyaz Retro Delight maku 350g,83,12,99999,Incibeyaz,catalog/10921.JPG,"13,216",kg,true
11543,Incibeyaz Lokum 200g Fitil Karisik Kutu special,83,12,99999,Incibeyaz,catalog/11543.JPG,"21,008",kg,true
11541,Incibeyaz Lokum 5Kg Fitil Balli A.Fistik,83,1,99999,Incibeyaz,catalog/11541.JPG,"44,814",kg,true
11539,Incibeyaz Lokum 5Kg Fitil Nar A.Fistik,83,1,99999,Incibeyaz,catalog/11539.JPG,"70,206",kg,true
11542,Incibeyaz Lokum 5Kg Fitil Portakal A.Fis,83,1,99999,Incibeyaz,catalog/11542.JPG,"70,206",kg,true
11540,Incibeyaz Lokum 5Kg Fitil Safranli Balli,83,1,99999,Incibeyaz,catalog/11540.JPG,"70,206",kg,true
11538,Incibeyaz Lokum 5Kg Fitil Sütlü A.Fistik,83,1,99999,Incibeyaz,catalog/11538.JPG,"70,206",kg,true
11537,Incibeyaz Lokum 5Kg Yaprak Nar A.Fistik,83,1,99999,Incibeyaz,catalog/11537.JPG,"70,206",kg,true
11536,Incibeyaz Lokum 5Kg Zerecli Nar A.Fistik,83,1,99999,Incibeyaz,catalog/11536.JPG,"70,206",kg,true
10931,Incibeyaz Lüks Basma Fistik Lokum 350g,83,12,99999,Incibeyaz,catalog/10931.JPG,"70,206",kg,true
10920,Incibeyaz Granaattiomenan makuinen delight350g,83,12,99999,Incibeyaz,catalog/10920.JPG,"37,085",kg,true
